cpb,titulo,titulo_norm,festival,pontos_festival,pontuacao_total_obra,fonte
B1800132900000,TINTA BRUTA,tinta bruta,Vancouver Queer Film Festival,0.5,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,BFI - Festival de Cinema de Londres,2.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Cine Ceará,1.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival de Cannes,16.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival de Cinema de Denver,2.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival de Cinema e Cultura da América Latina de Biarritz,4.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival Internacional de Cine de Mar del Plata,4.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival Internacional de Cinema de Karlovy Vary,3.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival Internacional de Cinema de Munique (Filmfest München),2.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival Internacional de Cinema de Toronto,8.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival Internacional de Cinema de Viena,1.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival Internacional de Melbourne,1.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Mostra Internacional de Cinema de São Paulo,2.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Palm Springs,1.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Semana Internacional de Cine de Valladolid (Seminci),2.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,SFF - Sydney Film Festival,1.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Vancouver International Film Festival,1.0,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900366600000,A VIDA INVISÍVEL,a vida invisivel,Zurich Film Festival,0.5,59.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Athens International Film Festival,1.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,BFI - Festival de Cinema de Londres,2.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Cine Esquema Novo - Festival de Cinema de Porto Alegre,0.5,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Festival de Cannes,16.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Festival de Cinema de Cartagena,2.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Festival de Cinema de Istambul,2.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Festival do Rio,8.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Festival du Film Brésilien de Montreal,0.5,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Festival Internacional de Cine de Mar del Plata,4.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800515000000,CHUVA É CANTORIA NA ALDEIA DOS MORTOS,chuva e cantoria na aldeia dos mortos,Festival Internacional de Cinema de Beijing,1.0,58.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
